EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2019-01-03 08:00,2019-01-03 15:00,BUY,1292.03,1286.03,-6.2,SL
2019-01-03 09:00,2019-01-04 03:00,BUY,1289.59,1297.59,7.8,TP
2019-01-03 10:00,2019-01-04 03:00,BUY,1289.65,1297.65,7.8,TP
2019-01-07 14:00,2019-01-07 18:00,BUY,1292.2,1286.2,-6.2,SL
2019-01-07 15:00,2019-01-07 18:00,BUY,1292.32,1286.32,-6.2,SL
2019-01-09 05:00,2019-01-09 17:00,BUY,1283.2,1291.2,7.8,TP
2019-01-08 22:00,2019-01-09 21:00,BUY,1285.24,1293.24,7.8,TP
2019-01-08 23:00,2019-01-09 21:00,BUY,1285.04,1293.04,7.8,TP
2019-01-09 01:00,2019-01-09 21:00,BUY,1285.08,1293.08,7.8,TP
2019-01-09 02:00,2019-01-09 21:00,BUY,1285.27,1293.27,7.8,TP
2019-01-09 04:00,2019-01-09 21:00,BUY,1284.03,1292.03,7.8,TP
2019-01-09 15:00,2019-01-09 21:00,BUY,1284.59,1292.59,7.8,TP
2019-01-09 03:00,2019-01-09 22:00,BUY,1285.75,1293.75,7.8,TP
2019-01-09 16:00,2019-01-10 05:00,BUY,1288.37,1296.37,7.8,TP
2019-01-09 18:00,2019-01-10 05:00,BUY,1288.49,1296.49,7.8,TP
2019-01-09 22:00,2019-01-10 19:00,BUY,1293.61,1287.61,-6.2,SL
2019-01-09 23:00,2019-01-10 20:00,BUY,1292.93,1286.93,-6.2,SL
2019-01-11 23:00,2019-01-14 12:00,BUY,1287.39,1295.39,7.8,TP
2019-01-14 12:00,2019-01-14 15:00,BUY,1295.14,1289.14,-6.2,SL
2019-01-09 17:00,2019-01-18 11:00,BUY,1290.01,1284.01,-6.2,SL
2019-01-09 19:00,2019-01-18 11:00,BUY,1289.88,1283.88,-6.2,SL
2019-01-09 20:00,2019-01-18 11:00,BUY,1290.83,1284.83,-6.2,SL
2019-01-09 21:00,2019-01-18 11:00,BUY,1291.64,1285.64,-6.2,SL
2019-01-11 17:00,2019-01-18 11:00,BUY,1290.23,1284.23,-6.2,SL
2019-01-11 19:00,2019-01-18 11:00,BUY,1290.17,1284.17,-6.2,SL
2019-01-14 03:00,2019-01-18 11:00,BUY,1292.29,1286.29,-6.2,SL
2019-01-15 14:00,2019-01-18 11:00,BUY,1290.78,1284.78,-6.2,SL
2019-01-11 16:00,2019-01-18 15:00,BUY,1288.49,1282.49,-6.2,SL
2019-01-11 18:00,2019-01-18 15:00,BUY,1289.31,1283.31,-6.2,SL
2019-01-11 20:00,2019-01-18 15:00,BUY,1288.53,1282.53,-6.2,SL
2019-01-11 21:00,2019-01-18 15:00,BUY,1288.04,1282.04,-6.2,SL
2019-01-11 22:00,2019-01-18 15:00,BUY,1288.3,1282.3,-6.2,SL
2019-01-14 01:00,2019-01-18 15:00,BUY,1288.07,1282.07,-6.2,SL
2019-01-14 02:00,2019-01-18 15:00,BUY,1289.0,1283.0,-6.2,SL
2019-01-18 16:00,2019-01-21 14:00,BUY,1283.15,1277.15,-6.2,SL
2019-01-18 17:00,2019-01-21 14:00,BUY,1283.25,1277.25,-6.2,SL
2019-01-24 10:00,2019-01-25 15:00,BUY,1278.88,1286.88,7.8,TP
2019-01-24 11:00,2019-01-25 15:00,BUY,1279.71,1287.71,7.8,TP
2019-01-24 12:00,2019-01-25 15:00,BUY,1279.71,1287.71,7.8,TP
2019-01-24 13:00,2019-01-25 15:00,BUY,1279.65,1287.65,7.8,TP
2019-01-24 14:00,2019-01-25 15:00,BUY,1279.08,1287.08,7.8,TP
2019-01-24 15:00,2019-01-25 15:00,BUY,1280.44,1288.44,7.8,TP
2019-01-24 19:00,2019-01-25 15:00,BUY,1280.19,1288.19,7.8,TP
2019-01-24 20:00,2019-01-25 15:00,BUY,1279.82,1287.82,7.8,TP
2019-01-24 21:00,2019-01-25 15:00,BUY,1279.85,1287.85,7.8,TP
2019-01-24 22:00,2019-01-25 15:00,BUY,1280.89,1288.89,7.8,TP
