EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2022-01-04 03:00,2022-01-04 14:00,BUY,1805.13,1799.13,-6.2,SL
2022-01-04 04:00,2022-01-04 14:00,BUY,1805.39,1799.39,-6.2,SL
2022-01-04 07:00,2022-01-04 14:00,BUY,1805.42,1799.42,-6.2,SL
2022-01-04 09:00,2022-01-04 14:00,BUY,1805.75,1799.75,-6.2,SL
2022-01-04 11:00,2022-01-04 14:00,BUY,1805.7,1799.7,-6.2,SL
2022-01-03 20:00,2022-01-04 16:00,BUY,1801.7,1809.7,7.8,TP
2022-01-03 21:00,2022-01-04 16:00,BUY,1801.72,1809.72,7.8,TP
2022-01-03 22:00,2022-01-04 16:00,BUY,1801.68,1809.68,7.8,TP
2022-01-03 23:00,2022-01-04 16:00,BUY,1801.2,1809.2,7.8,TP
2022-01-04 14:00,2022-01-04 16:00,BUY,1801.24,1809.24,7.8,TP
2022-01-04 01:00,2022-01-04 17:00,BUY,1804.13,1812.13,7.8,TP
2022-01-04 02:00,2022-01-04 17:00,BUY,1804.4,1812.4,7.8,TP
2022-01-04 05:00,2022-01-04 17:00,BUY,1804.15,1812.15,7.8,TP
2022-01-04 06:00,2022-01-04 17:00,BUY,1803.38,1811.38,7.8,TP
2022-01-04 08:00,2022-01-04 17:00,BUY,1803.47,1811.47,7.8,TP
2022-01-04 10:00,2022-01-04 17:00,BUY,1804.01,1812.01,7.8,TP
2022-01-04 15:00,2022-01-04 17:00,BUY,1807.14,1815.14,7.8,TP
2022-01-04 16:00,2022-01-05 11:00,BUY,1810.15,1818.15,7.8,TP
2022-01-04 18:00,2022-01-05 13:00,BUY,1812.59,1820.59,7.8,TP
2022-01-04 17:00,2022-01-05 15:00,BUY,1814.59,1822.59,7.8,TP
2022-01-04 19:00,2022-01-05 15:00,BUY,1813.57,1821.57,7.8,TP
2022-01-04 20:00,2022-01-05 15:00,BUY,1815.08,1823.08,7.8,TP
2022-01-04 21:00,2022-01-05 15:00,BUY,1814.57,1822.57,7.8,TP
2022-01-04 22:00,2022-01-05 15:00,BUY,1815.16,1823.16,7.8,TP
2022-01-04 23:00,2022-01-05 15:00,BUY,1814.36,1822.36,7.8,TP
2022-01-05 01:00,2022-01-05 15:00,BUY,1813.92,1821.92,7.8,TP
2022-01-05 02:00,2022-01-05 15:00,BUY,1812.94,1820.94,7.8,TP
2022-01-05 03:00,2022-01-05 15:00,BUY,1815.25,1823.25,7.8,TP
2022-01-05 04:00,2022-01-05 15:00,BUY,1815.65,1823.65,7.8,TP
2022-01-05 05:00,2022-01-05 15:00,BUY,1815.42,1823.42,7.8,TP
2022-01-05 06:00,2022-01-05 15:00,BUY,1814.99,1822.99,7.8,TP
2022-01-06 21:00,2022-01-07 12:00,SELL,1788.0,1794.0,-6.2,SL
2022-01-06 22:00,2022-01-07 15:00,SELL,1788.14,1794.14,-6.2,SL
2022-01-10 14:00,2022-01-10 19:00,SELL,1791.93,1797.93,-6.2,SL
2022-01-10 15:00,2022-01-10 19:00,SELL,1793.0,1799.0,-6.2,SL
2022-01-10 17:00,2022-01-10 19:00,SELL,1793.44,1799.44,-6.2,SL
2022-01-10 18:00,2022-01-10 19:00,SELL,1793.93,1799.93,-6.2,SL
2022-01-10 16:00,2022-01-10 20:00,SELL,1794.23,1800.23,-6.2,SL
2022-01-10 19:00,2022-01-11 03:00,SELL,1799.38,1805.38,-6.2,SL
2022-01-10 20:00,2022-01-11 04:00,SELL,1800.22,1806.22,-6.2,SL
2022-01-10 21:00,2022-01-11 05:00,SELL,1800.9,1806.9,-6.2,SL
2022-01-10 22:00,2022-01-11 05:00,SELL,1800.96,1806.96,-6.2,SL
2022-01-10 23:00,2022-01-11 05:00,SELL,1801.69,1807.69,-6.2,SL
2022-01-11 01:00,2022-01-11 05:00,SELL,1801.26,1807.26,-6.2,SL
2022-01-11 02:00,2022-01-11 08:00,SELL,1802.73,1808.73,-6.2,SL
2022-01-11 03:00,2022-01-11 17:00,SELL,1804.9,1810.9,-6.2,SL
2022-01-11 22:00,2022-01-12 09:00,BUY,1822.97,1816.97,-6.2,SL
2022-01-11 23:00,2022-01-12 10:00,BUY,1821.43,1815.43,-6.2,SL
2022-01-12 01:00,2022-01-12 10:00,BUY,1820.73,1814.73,-6.2,SL
2022-01-12 02:00,2022-01-12 10:00,BUY,1820.86,1814.86,-6.2,SL
2022-01-12 09:00,2022-01-12 15:00,BUY,1817.25,1825.25,7.8,TP
2022-01-12 10:00,2022-01-12 15:00,BUY,1816.87,1824.87,7.8,TP
2022-01-12 11:00,2022-01-12 15:00,BUY,1816.34,1824.34,7.8,TP
2022-01-12 12:00,2022-01-12 15:00,BUY,1817.4,1825.4,7.8,TP
2022-01-12 13:00,2022-01-12 15:00,BUY,1817.25,1825.25,7.8,TP
2022-01-12 05:00,2022-01-12 19:00,BUY,1818.19,1826.19,7.8,TP
2022-01-12 06:00,2022-01-12 19:00,BUY,1818.17,1826.17,7.8,TP
2022-01-12 03:00,2022-01-12 20:00,BUY,1819.05,1827.05,7.8,TP
2022-01-12 04:00,2022-01-12 20:00,BUY,1819.48,1827.48,7.8,TP
2022-01-12 14:00,2022-01-12 20:00,BUY,1819.42,1827.42,7.8,TP
2022-01-12 08:00,2022-01-13 07:00,BUY,1820.07,1828.07,7.8,TP
2022-01-12 21:00,2022-01-13 10:00,BUY,1827.93,1821.93,-6.2,SL
2022-01-12 22:00,2022-01-13 10:00,BUY,1827.42,1821.42,-6.2,SL
2022-01-12 19:00,2022-01-13 11:00,BUY,1826.16,1820.16,-6.2,SL
2022-01-12 20:00,2022-01-13 11:00,BUY,1826.09,1820.09,-6.2,SL
2022-01-12 23:00,2022-01-13 11:00,BUY,1826.14,1820.14,-6.2,SL
2022-01-13 01:00,2022-01-13 11:00,BUY,1825.34,1819.34,-6.2,SL
2022-01-13 03:00,2022-01-13 11:00,BUY,1825.43,1819.43,-6.2,SL
2022-01-13 07:00,2022-01-13 11:00,BUY,1825.89,1819.89,-6.2,SL
2022-01-12 18:00,2022-01-13 16:00,BUY,1824.79,1818.79,-6.2,SL
2022-01-13 02:00,2022-01-13 16:00,BUY,1824.3,1818.3,-6.2,SL
2022-01-13 04:00,2022-01-13 16:00,BUY,1824.37,1818.37,-6.2,SL
2022-01-13 14:00,2022-01-13 16:00,BUY,1824.31,1818.31,-6.2,SL
2022-01-12 07:00,2022-01-13 17:00,BUY,1820.46,1814.46,-6.2,SL
2022-01-12 15:00,2022-01-13 17:00,BUY,1821.28,1815.28,-6.2,SL
2022-01-12 16:00,2022-01-13 17:00,BUY,1821.93,1815.93,-6.2,SL
2022-01-12 17:00,2022-01-13 17:00,BUY,1823.84,1817.84,-6.2,SL
2022-01-13 10:00,2022-01-13 17:00,BUY,1821.1,1815.1,-6.2,SL
2022-01-13 11:00,2022-01-13 17:00,BUY,1822.82,1816.82,-6.2,SL
2022-01-13 12:00,2022-01-13 17:00,BUY,1822.68,1816.68,-6.2,SL
2022-01-13 13:00,2022-01-13 17:00,BUY,1823.68,1817.68,-6.2,SL
2022-01-13 15:00,2022-01-13 17:00,BUY,1821.99,1815.99,-6.2,SL
2022-01-13 16:00,2022-01-13 18:00,BUY,1818.62,1812.62,-6.2,SL
2022-01-13 17:00,2022-01-13 23:00,BUY,1814.71,1822.71,7.8,TP
2022-01-13 18:00,2022-01-14 05:00,BUY,1819.12,1827.12,7.8,TP
2022-01-13 19:00,2022-01-14 10:00,BUY,1820.63,1828.63,7.8,TP
2022-01-13 20:00,2022-01-14 10:00,BUY,1820.42,1828.42,7.8,TP
2022-01-13 21:00,2022-01-14 10:00,BUY,1821.01,1829.01,7.8,TP
2022-01-14 01:00,2022-01-14 10:00,BUY,1820.86,1828.86,7.8,TP
2022-01-14 02:00,2022-01-14 10:00,BUY,1820.86,1828.86,7.8,TP
2022-01-13 22:00,2022-01-14 19:00,BUY,1821.92,1815.92,-6.2,SL
2022-01-13 23:00,2022-01-14 19:00,BUY,1822.71,1816.71,-6.2,SL
