EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2015-03-12 09:00,2015-03-12 09:45,BUY,1165.46,1161.84,-3.8185,SL
2015-03-13 04:15,2015-03-13 11:00,BUY,1159.75,1157.1,-2.8532,SL
2015-04-01 15:30,2015-04-01 17:00,BUY,1192.4,1198.94,6.3414,TP
2015-04-07 11:15,2015-04-07 16:00,SELL,1210.11,1212.33,-2.4165,SL
2015-04-21 14:45,2015-04-21 15:30,BUY,1201.73,1199.47,-2.458,SL
2015-05-04 16:00,2015-05-04 20:15,BUY,1191.21,1187.48,-3.9292,SL
2015-05-12 13:00,2015-05-12 15:00,BUY,1195.8,1192.42,-3.5822,SL
2015-05-22 10:15,2015-05-22 15:30,BUY,1210.93,1208.93,-2.2,SL
2015-06-01 10:15,2015-06-01 15:30,SELL,1186.16,1188.45,-2.4886,SL
2015-06-10 07:15,2015-06-10 10:00,BUY,1179.29,1183.29,3.8,TP
2015-06-11 12:15,2015-06-11 15:15,SELL,1181.05,1176.74,4.1056,TP
2015-06-15 10:00,2015-06-15 10:30,BUY,1184.49,1182.49,-2.2,SL
2015-06-17 21:45,2015-06-18 11:00,BUY,1187.03,1195.41,8.1825,TP
2015-07-06 19:45,2015-07-06 22:00,BUY,1171.95,1169.18,-2.9652,SL
2015-07-24 21:15,2015-07-24 21:30,BUY,1101.28,1096.28,-5.2,SL
2015-08-06 16:45,2015-08-07 09:45,BUY,1089.72,1094.97,5.0489,TP
2015-09-22 12:45,2015-09-22 15:45,SELL,1130.23,1125.51,4.5223,TP
2015-09-28 09:45,2015-09-28 14:30,SELL,1136.94,1131.15,5.5862,TP
2015-10-08 21:00,2015-10-08 21:15,BUY,1149.01,1145.54,-3.6698,SL
2015-10-13 05:30,2015-10-13 09:15,SELL,1153.76,1156.63,-3.0746,SL
2015-10-21 16:30,2015-10-21 16:45,SELL,1170.8,1165.07,5.5309,TP
2015-12-16 15:00,2015-12-16 16:45,BUY,1069.8,1075.41,5.4073,TP
