EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2020-01-07 08:15,2020-01-07 23:30,BUY,1566.77,1573.91,6.9389,TP
2020-02-11 17:30,2020-02-11 20:45,SELL,1564.1,1568.1,-4.1966,SL
2020-02-13 02:15,2020-02-13 12:00,BUY,1570.7,1575.99,5.0894,TP
2020-04-24 18:45,2020-04-24 19:15,SELL,1712.3,1717.3,-5.2,SL
2020-09-14 15:30,2020-09-14 18:30,BUY,1952.36,1962.36,9.8,TP
2020-09-25 13:15,2020-09-25 17:45,SELL,1859.72,1864.72,-5.2,SL
2020-11-04 14:30,2020-11-04 16:30,BUY,1908.18,1903.18,-5.2,SL
2020-11-20 16:00,2020-11-20 18:30,BUY,1877.51,1872.51,-5.2,SL
2020-12-07 16:30,2020-12-07 16:45,BUY,1845.82,1855.82,9.8,TP
