EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2017-01-03 11:15,2017-01-03 16:30,SELL,1150.27,1152.52,-2.4509,SL
2017-01-06 20:45,2017-01-09 01:45,SELL,1170.99,1173.5,-2.7136,SL
2017-01-11 17:15,2017-01-11 18:15,SELL,1177.87,1181.08,-3.4134,SL
2017-01-18 22:00,2017-01-19 01:45,SELL,1206.68,1201.94,4.5364,TP
2017-01-20 04:00,2017-01-20 10:00,BUY,1207.28,1205.26,-2.2245,SL
2017-02-14 17:45,2017-02-14 21:15,SELL,1223.48,1227.65,-4.3733,SL
2017-02-15 19:00,2017-02-16 10:45,BUY,1230.69,1237.09,6.2017,TP
2017-02-17 23:00,2017-02-20 01:30,SELL,1235.41,1237.41,-2.2,SL
2017-02-21 19:15,2017-02-21 23:30,BUY,1237.02,1234.72,-2.4967,SL
2017-02-22 10:45,2017-02-22 15:00,BUY,1236.41,1240.41,3.8,TP
2017-02-22 18:30,2017-02-22 21:00,SELL,1232.62,1235.43,-3.0075,SL
2017-02-28 15:30,2017-02-28 20:15,BUY,1255.38,1253.35,-2.2269,SL
2017-03-13 15:30,2017-03-13 17:15,SELL,1203.85,1205.85,-2.2,SL
2017-03-15 12:00,2017-03-15 16:00,SELL,1201.47,1197.47,3.8,TP
2017-03-21 05:30,2017-03-21 08:00,SELL,1227.32,1229.32,-2.2,SL
2017-03-24 03:30,2017-03-24 13:30,SELL,1243.54,1245.54,-2.2,SL
2017-03-28 21:15,2017-03-28 23:45,SELL,1248.46,1251.48,-3.2178,SL
2017-03-30 04:15,2017-03-30 15:30,SELL,1250.51,1246.51,3.8,TP
2017-04-05 23:15,2017-04-06 07:00,BUY,1255.76,1253.05,-2.9083,SL
2017-04-06 13:45,2017-04-06 15:30,SELL,1251.24,1253.24,-2.2,SL
2017-04-07 04:15,2017-04-07 05:00,BUY,1261.68,1268.7,6.8168,TP
2017-04-07 21:30,2017-04-10 15:15,SELL,1254.05,1247.26,6.5939,TP
2017-04-11 05:30,2017-04-11 15:15,BUY,1255.96,1259.96,3.8,TP
2017-04-18 12:30,2017-04-18 14:00,BUY,1286.57,1284.57,-2.2,SL
2017-04-18 16:45,2017-04-18 17:15,SELL,1279.58,1282.69,-3.3134,SL
2017-04-21 13:45,2017-04-21 17:15,BUY,1282.72,1280.72,-2.2,SL
2017-04-27 04:00,2017-04-27 15:00,SELL,1266.24,1262.24,3.8,TP
2017-04-28 11:45,2017-04-28 15:30,BUY,1266.96,1264.96,-2.2,SL
2017-05-01 05:15,2017-05-01 17:00,SELL,1264.15,1266.38,-2.4323,SL
2017-05-19 12:30,2017-05-19 17:00,BUY,1252.04,1250.01,-2.225,SL
2017-05-31 13:00,2017-05-31 19:45,BUY,1264.9,1268.9,3.8,TP
2017-06-01 15:15,2017-06-01 16:45,SELL,1262.42,1264.73,-2.5115,SL
2017-06-01 21:30,2017-06-01 23:45,BUY,1267.24,1265.05,-2.3877,SL
2017-06-02 02:15,2017-06-02 05:30,SELL,1264.84,1260.84,3.8,TP
2017-06-02 15:45,2017-06-05 02:00,BUY,1273.64,1281.01,7.1671,TP
2017-06-07 21:45,2017-06-07 22:45,SELL,1283.17,1286.3,-3.3254,SL
