EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2019-01-07 05:15,2019-01-07 15:00,BUY,1289.17,1293.17,3.8,TP
2019-01-09 16:45,2019-01-09 21:30,BUY,1288.37,1293.36,4.7929,TP
2019-01-15 16:15,2019-01-15 17:15,BUY,1293.69,1291.46,-2.4282,SL
2019-01-17 21:45,2019-01-18 11:15,SELL,1290.69,1286.69,3.8,TP
2019-01-22 20:00,2019-01-23 15:15,BUY,1284.83,1282.83,-2.2,SL
2019-01-23 19:15,2019-01-23 21:00,BUY,1285.4,1283.4,-2.2,SL
2019-01-24 03:15,2019-01-24 06:30,BUY,1284.07,1282.07,-2.2,SL
2019-02-05 08:15,2019-02-05 15:30,SELL,1314.25,1316.25,-2.2,SL
2019-02-06 04:15,2019-02-06 06:30,BUY,1315.55,1313.55,-2.2,SL
2019-02-06 06:15,2019-02-06 20:15,SELL,1313.61,1309.61,3.8,TP
2019-02-13 14:30,2019-02-13 15:45,SELL,1309.52,1311.52,-2.2,SL
2019-02-13 21:15,2019-02-14 14:45,SELL,1308.31,1304.31,3.8,TP
2019-02-21 11:15,2019-02-21 12:45,SELL,1333.63,1335.82,-2.3853,SL
2019-02-22 21:45,2019-02-25 03:00,SELL,1327.69,1329.69,-2.2,SL
2019-02-25 10:30,2019-02-25 13:30,SELL,1328.56,1330.56,-2.2,SL
2019-02-25 18:15,2019-02-26 05:00,SELL,1327.51,1329.85,-2.5383,SL
2019-02-26 22:45,2019-02-27 05:45,BUY,1328.98,1326.98,-2.2,SL
2019-02-28 15:45,2019-02-28 16:45,SELL,1320.86,1316.24,4.4182,TP
2019-03-12 03:30,2019-03-12 14:30,BUY,1294.81,1298.81,3.8,TP
2019-03-18 02:45,2019-03-18 08:30,SELL,1299.27,1301.27,-2.2,SL
2019-03-20 07:45,2019-03-20 09:30,BUY,1305.69,1303.69,-2.2,SL
2019-03-20 14:30,2019-03-20 16:00,BUY,1308.07,1306.07,-2.2,SL
2019-03-21 18:15,2019-03-21 19:15,SELL,1304.17,1307.73,-3.7551,SL
2019-03-22 09:00,2019-03-22 10:45,BUY,1312.06,1310.06,-2.2,SL
2019-03-27 15:30,2019-03-28 13:15,SELL,1311.56,1304.98,6.3826,TP
2019-04-03 16:30,2019-04-03 18:00,SELL,1288.79,1291.04,-2.4543,SL
2019-04-04 05:45,2019-04-04 07:00,SELL,1290.58,1292.58,-2.2,SL
2019-04-04 21:45,2019-04-05 05:00,BUY,1292.33,1290.33,-2.2,SL
2019-04-05 17:45,2019-04-08 15:00,BUY,1292.1,1298.87,6.5711,TP
2019-04-11 14:15,2019-04-11 15:30,SELL,1300.88,1296.88,3.8,TP
2019-04-22 16:45,2019-04-23 15:30,SELL,1275.06,1271.06,3.8,TP
2019-04-29 16:00,2019-04-30 04:30,SELL,1280.08,1282.25,-2.3727,SL
2019-05-01 19:15,2019-05-01 20:15,SELL,1280.35,1282.35,-2.2,SL
2019-05-03 16:30,2019-05-06 01:15,BUY,1278.28,1284.83,6.3472,TP
2019-05-09 10:45,2019-05-09 13:45,BUY,1284.77,1282.77,-2.2,SL
2019-05-13 15:30,2019-05-13 16:00,BUY,1288.85,1293.1,4.0462,TP
2019-05-16 13:00,2019-05-16 15:30,SELL,1294.06,1290.06,3.8,TP
2019-06-19 11:45,2019-06-19 15:00,SELL,1341.89,1343.89,-2.2,SL
2019-06-28 02:15,2019-06-28 03:00,BUY,1409.83,1413.83,3.8,TP
2019-07-02 18:30,2019-07-02 22:00,BUY,1402.8,1411.98,8.9757,TP
2019-07-17 17:15,2019-07-17 18:00,BUY,1414.06,1421.44,7.181,TP
2019-07-23 17:00,2019-07-23 17:45,BUY,1427.59,1423.64,-4.154,SL
2019-07-25 09:45,2019-07-25 14:30,BUY,1425.22,1429.22,3.8,TP
2019-07-25 17:00,2019-07-25 17:30,SELL,1417.23,1422.23,-5.2,SL
2019-07-26 16:30,2019-07-26 17:15,BUY,1422.76,1419.27,-3.6906,SL
2019-07-29 03:45,2019-07-29 08:15,BUY,1421.27,1419.27,-2.2,SL
2019-07-31 19:30,2019-07-31 20:00,SELL,1422.71,1425.67,-3.1563,SL
2019-08-12 02:30,2019-08-12 04:00,BUY,1499.66,1497.4,-2.4615,SL
2019-08-16 11:00,2019-08-16 12:00,SELL,1513.13,1506.62,6.3138,TP
2019-08-20 14:15,2019-08-20 15:00,BUY,1507.51,1505.06,-2.6526,SL
2019-08-21 06:30,2019-08-21 09:45,SELL,1503.38,1499.38,3.8,TP
2019-08-23 15:45,2019-08-23 17:15,BUY,1502.34,1509.31,6.7706,TP
2019-08-29 19:00,2019-08-29 19:45,SELL,1535.11,1527.09,7.8217,TP
2019-09-03 10:45,2019-09-03 16:00,BUY,1530.61,1536.94,6.1256,TP
2019-09-12 02:30,2019-09-12 08:15,SELL,1493.74,1496.47,-2.9278,SL
2019-09-13 18:00,2019-09-16 01:00,SELL,1492.9,1497.9,-5.2,SL
2019-10-07 11:30,2019-10-07 17:30,SELL,1500.96,1503.65,-2.894,SL
2019-10-14 13:15,2019-10-14 15:15,BUY,1495.48,1492.79,-2.8926,SL
2019-10-15 09:30,2019-10-15 10:00,SELL,1489.48,1491.48,-2.2,SL
2019-10-15 16:15,2019-10-15 17:30,SELL,1487.94,1481.45,6.2932,TP
2019-10-18 10:45,2019-10-18 15:00,SELL,1487.99,1489.99,-2.2,SL
2019-10-21 08:30,2019-10-21 10:15,BUY,1492.07,1490.07,-2.2,SL
2019-10-21 12:45,2019-10-21 16:45,BUY,1491.56,1489.56,-2.2,SL
2019-10-24 15:15,2019-10-24 16:15,BUY,1492.31,1496.31,3.8,TP
2019-10-28 15:00,2019-10-28 15:45,SELL,1498.94,1492.82,5.924,TP
2019-10-30 20:30,2019-10-30 20:45,SELL,1484.16,1488.3,-4.3434,SL
2019-11-04 23:15,2019-11-05 01:30,BUY,1510.23,1508.23,-2.2,SL
2019-11-15 08:00,2019-11-15 10:00,SELL,1464.11,1466.11,-2.2,SL
2019-11-20 17:45,2019-11-20 19:45,SELL,1469.27,1472.76,-3.6855,SL
2019-11-27 07:30,2019-11-27 15:30,SELL,1458.31,1454.31,3.8,TP
2019-11-29 05:15,2019-11-29 10:45,BUY,1458.37,1456.37,-2.2,SL
2019-11-29 17:30,2019-12-02 05:45,BUY,1461.74,1458.96,-2.9758,SL
2019-12-02 10:30,2019-12-02 12:00,SELL,1454.52,1456.52,-2.2,SL
2019-12-02 15:30,2019-12-02 16:00,BUY,1460.37,1458.31,-2.2595,SL
2019-12-06 08:15,2019-12-06 10:45,SELL,1472.65,1474.65,-2.2,SL
2019-12-10 13:00,2019-12-10 16:00,BUY,1465.16,1469.16,3.8,TP
2019-12-18 15:15,2019-12-18 16:15,SELL,1472.06,1474.35,-2.4878,SL
2019-12-19 10:45,2019-12-19 15:30,SELL,1475.22,1477.22,-2.2,SL
