EntryTime,ExitTime,Side,Entry,Exit,PL,Reason
2023-01-05 15:30,2023-01-05 15:45,SELL,1842.39,1833.08,9.1092,TP
2023-01-17 11:30,2023-01-17 13:45,SELL,1906.95,1910.05,-3.301,SL
2023-01-17 20:00,2023-01-17 22:00,SELL,1906.42,1910.2,-3.9781,SL
2023-01-18 11:00,2023-01-18 15:00,BUY,1910.63,1918.53,7.7004,TP
2023-01-23 09:45,2023-01-23 10:30,SELL,1920.3,1923.12,-3.0239,SL
2023-01-23 16:00,2023-01-23 17:45,SELL,1917.61,1922.61,-5.2,SL
2023-01-23 20:30,2023-01-24 04:00,BUY,1928.64,1936.83,7.9941,TP
2023-01-25 07:15,2023-01-25 08:30,SELL,1928.04,1931.21,-3.3665,SL
2023-01-25 18:30,2023-01-25 22:00,BUY,1934.57,1944.57,9.8,TP
2023-01-30 09:30,2023-01-30 12:30,SELL,1925.32,1929.06,-3.939,SL
2023-02-02 17:15,2023-02-02 19:30,SELL,1924.86,1914.86,9.8,TP
2023-02-08 09:30,2023-02-08 15:00,BUY,1881.36,1877.99,-3.5672,SL
2023-02-08 17:00,2023-02-08 18:15,SELL,1871.94,1876.94,-5.2,SL
2023-02-17 19:00,2023-02-21 09:15,BUY,1841.15,1836.15,-5.2,SL
2023-02-21 06:00,2023-02-21 09:45,SELL,1838.43,1833.89,4.3394,TP
2023-02-22 14:15,2023-02-22 15:00,BUY,1842.74,1838.84,-4.1038,SL
2023-02-22 17:00,2023-02-22 17:15,SELL,1832.85,1837.57,-4.9205,SL
2023-02-28 05:45,2023-02-28 09:15,SELL,1814.93,1810.77,3.9593,TP
2023-03-07 04:00,2023-03-07 05:45,BUY,1850.0,1847.58,-2.6157,SL
2023-03-07 11:30,2023-03-07 14:30,SELL,1845.0,1839.95,4.8479,TP
2023-03-09 16:15,2023-03-09 17:00,BUY,1826.13,1834.57,8.24,TP
2023-03-22 20:30,2023-03-22 21:00,BUY,1973.14,1968.14,-5.2,SL
2023-03-30 10:00,2023-03-30 17:00,BUY,1968.4,1964.87,-3.7335,SL
2023-04-03 14:15,2023-04-03 17:00,BUY,1974.65,1981.9,7.0534,TP
2023-04-06 17:00,2023-04-06 18:00,SELL,2007.88,2012.88,-5.2,SL
2023-04-11 10:15,2023-04-11 15:45,BUY,2001.93,1998.74,-3.3899,SL
2023-04-14 16:45,2023-04-14 17:00,SELL,2023.43,2013.43,9.8,TP
2023-04-18 18:15,2023-04-18 19:30,BUY,2010.36,2005.36,-5.2,SL
2023-04-20 12:45,2023-04-20 15:30,BUY,1999.59,2008.11,8.3159,TP
2023-04-21 08:45,2023-04-21 09:00,SELL,1994.92,1997.65,-2.9334,SL
2023-04-24 21:15,2023-04-25 02:30,BUY,1989.61,1996.08,6.265,TP
2023-04-25 13:15,2023-04-25 15:00,SELL,1983.94,1976.11,7.6327,TP
2023-04-26 19:30,2023-04-26 22:00,SELL,1986.66,1991.66,-5.2,SL
2023-04-27 05:30,2023-04-27 15:30,BUY,1998.13,1994.57,-3.7628,SL
2023-04-28 19:30,2023-04-28 22:00,BUY,1992.81,1987.81,-5.2,SL
2023-05-02 14:00,2023-05-02 14:45,BUY,1989.55,1986.55,-3.1979,SL
2023-05-09 08:15,2023-05-09 08:45,BUY,2028.16,2026.02,-2.3396,SL
2023-05-11 10:00,2023-05-11 13:30,SELL,2025.02,2028.9,-4.084,SL
2023-05-15 22:30,2023-05-16 04:00,SELL,2014.95,2017.02,-2.2719,SL
2023-05-16 08:30,2023-05-16 09:15,SELL,2014.11,2009.7,4.212,TP
2023-05-30 13:00,2023-05-31 16:30,BUY,1955.97,1965.97,9.8,TP
2023-06-01 11:00,2023-06-01 12:30,SELL,1955.51,1958.36,-3.0477,SL
2023-06-07 12:45,2023-06-07 14:45,BUY,1964.48,1961.55,-3.1314,SL
2023-06-07 16:45,2023-06-07 17:00,BUY,1969.51,1964.74,-4.9667,SL
2023-06-12 02:00,2023-06-12 05:30,SELL,1958.81,1954.81,3.8,TP
2023-06-13 06:45,2023-06-13 08:15,BUY,1961.99,1959.87,-2.3196,SL
2023-06-15 17:30,2023-06-16 14:00,BUY,1955.81,1965.81,9.8,TP
2023-06-19 11:15,2023-06-19 12:00,BUY,1958.29,1955.76,-2.7297,SL
2023-06-27 05:00,2023-06-27 09:00,BUY,1927.75,1924.94,-3.0082,SL
2023-06-27 17:00,2023-06-28 15:30,SELL,1915.67,1905.67,9.8,TP
2023-07-06 14:15,2023-07-06 15:15,BUY,1925.12,1922.52,-2.8035,SL
2023-07-10 15:45,2023-07-10 16:00,SELL,1913.99,1917.67,-3.8832,SL
2023-07-17 12:45,2023-07-17 15:15,BUY,1958.7,1955.79,-3.1132,SL
2023-07-20 17:30,2023-07-21 02:00,SELL,1966.64,1971.64,-5.2,SL
2023-07-27 16:00,2023-07-27 16:30,SELL,1957.01,1947.01,9.8,TP
2023-08-21 15:45,2023-08-21 16:30,BUY,1897.2,1893.93,-3.4739,SL
2023-08-21 20:45,2023-08-22 09:15,BUY,1894.4,1899.23,4.635,TP
2023-09-21 02:15,2023-09-21 03:30,SELL,1930.22,1925.08,4.9439,TP
2023-10-05 06:45,2023-10-05 08:45,BUY,1828.29,1826.29,-2.2,SL
2023-10-24 12:15,2023-10-24 14:00,SELL,1967.4,1959.47,7.735,TP
2023-10-25 03:00,2023-10-25 05:45,BUY,1973.73,1971.73,-2.2,SL
2023-10-27 16:00,2023-10-27 16:15,SELL,1976.99,1981.99,-5.2,SL
2023-10-27 20:15,2023-10-27 20:45,BUY,1988.2,1996.93,8.5346,TP
2023-10-31 06:30,2023-10-31 07:00,SELL,1990.85,1993.03,-2.3762,SL
2023-10-31 09:00,2023-10-31 12:45,BUY,1995.13,1999.76,4.4274,TP
2023-11-02 10:30,2023-11-02 12:15,BUY,1988.24,1985.79,-2.648,SL
2023-11-06 05:30,2023-11-06 10:15,SELL,1983.16,1986.71,-3.7498,SL
2023-11-10 02:15,2023-11-10 04:15,BUY,1960.04,1958.02,-2.2165,SL
2023-11-14 11:15,2023-11-14 14:45,BUY,1947.04,1945.04,-2.2,SL
2023-11-16 05:00,2023-11-16 08:30,BUY,1961.95,1966.5,4.3517,TP
2023-11-24 02:00,2023-11-24 03:30,BUY,1994.08,1992.08,-2.2,SL
2023-12-01 01:30,2023-12-01 10:45,BUY,2039.79,2044.32,4.3317,TP
2023-12-04 16:30,2023-12-04 16:45,SELL,2044.23,2049.23,-5.2,SL
2023-12-08 03:45,2023-12-08 08:15,BUY,2032.15,2029.0,-3.3532,SL
2023-12-08 10:45,2023-12-08 12:00,SELL,2028.2,2031.22,-3.216,SL
2023-12-13 21:15,2023-12-13 21:30,BUY,2005.97,2015.97,9.8,TP
